customer_id,gender,age,province,income,employment_type, loan_amount ,loan_tenor_month, interest_rate , emi ,disbursement_date,status,dpd_days,npl_flag
CUST0818,Male,28,Hồ Chí Minh,21894643,Self-employed," 3,000,000 ",3, 39.28 ," 1,066,169 ",2025-07-25,Closed,0,0
CUST0819,Female,23,Huế,29735515,Student," 15,000,000 ",9, 39.78 ," 1,954,911 ",2025-07-30,Active,0,0
CUST0820,Male,47,Đà Nẵng,5151932,Student," 5,000,000 ",12, 32.79 ," 494,323 ",2025-08-02,Active,0,0
CUST0821,Male,43,Bình Dương,22769803,Office," 5,000,000 ",3, 45.28 ," 1,793,996 ",2025-02-20,Active,0,0
CUST0822,Female,59,Hà Nội,11254904,Self-employed," 3,000,000 ",12, 43.42 ," 312,617 ",2025-02-19,Active,0,0
CUST0823,Female,50,Hồ Chí Minh,17923351,Student," 3,000,000 ",9, 53.67 ," 412,212 ",2025-07-06,Closed,0,0
CUST0824,Male,34,Hà Nội,15521368,Freelancer," 15,000,000 ",9, 45.45 ," 1,997,906 ",2025-06-19,Active,0,0
CUST0825,Female,50,Cần Thơ,21634211,Student," 10,000,000 ",12, 33.07 ," 990,034 ",2025-03-17,Active,0,0
CUST0826,Male,25,Hà Nội,9614512,Self-employed," 3,000,000 ",9, 39.14 ," 390,017 ",2025-03-27,Active,0,0
CUST0827,Male,43,Đà Nẵng,6387999,Self-employed," 15,000,000 ",9, 35.62 ," 1,923,664 ",2025-04-24,Overdue,68,1
CUST0828,Male,24,Hồ Chí Minh,13831474,Office," 20,000,000 ",12, 35.12 ," 2,000,456 ",2025-03-05,Overdue,7,0
CUST0829,Female,39,Hà Nội,22276575,Labor," 5,000,000 ",3, 39.47 ," 1,777,488 ",2025-06-12,Active,0,0
CUST0830,Male,30,Đà Nẵng,22143519,Self-employed," 20,000,000 ",6, 35.26 ," 3,684,407 ",2025-03-25,Active,0,0
CUST0831,Female,32,Hồ Chí Minh,16619630,Labor," 10,000,000 ",6, 35.44 ," 1,843,120 ",2025-07-28,Closed,0,0
CUST0832,Female,20,Hải Phòng,20955636,Student," 15,000,000 ",9, 51.92 ," 2,047,535 ",2025-06-06,Active,0,0
CUST0833,Female,60,Hồ Chí Minh,21191550,Self-employed," 5,000,000 ",9, 44.14 ," 662,643 ",2025-05-07,Closed,0,0
CUST0834,Female,54,Huế,19118980,Office," 15,000,000 ",3, 33.14 ," 5,278,674 ",2025-02-06,Active,0,0
CUST0835,Female,54,Hải Phòng,4467437,Labor," 15,000,000 ",12, 32.90 ," 1,483,787 ",2025-05-30,Active,0,0
CUST0836,Male,54,Huế,16149813,Student," 10,000,000 ",12, 41.37 ," 1,031,644 ",2025-03-19,Active,0,0
CUST0837,Male,28,Hải Phòng,27270908,Office," 15,000,000 ",9, 58.78 ," 2,100,807 ",2025-05-04,Overdue,79,1
CUST0838,Female,22,Huế,24139439,Labor," 5,000,000 ",3, 38.56 ," 1,774,906 ",2025-08-06,Overdue,29,0
CUST0839,Female,59,Cần Thơ,25153313,Freelancer," 20,000,000 ",9, 45.20 ," 2,661,335 ",2025-07-18,Active,0,0
CUST0840,Male,49,Cần Thơ,19052307,Office," 5,000,000 ",12, 38.66 ," 508,980 ",2025-02-15,Active,0,0
CUST0841,Female,21,Huế,29540957,Labor," 10,000,000 ",12, 34.16 ," 995,447 ",2025-03-31,Active,0,0
CUST0842,Female,48,Huế,29395035,Student," 3,000,000 ",6, 59.61 ," 590,438 ",2025-02-25,Active,0,0
CUST0843,Female,46,Cần Thơ,10578026,Office," 15,000,000 ",9, 46.29 ," 2,004,316 ",2025-06-15,Overdue,81,1
CUST0844,Male,33,Đồng Nai,5861859,Student," 20,000,000 ",6, 51.59 ," 3,852,477 ",2025-05-16,Overdue,75,1
CUST0845,Female,29,Huế,22971273,Freelancer," 15,000,000 ",6, 55.69 ," 2,921,404 ",2025-05-26,Closed,0,0
CUST0846,Male,21,Hồ Chí Minh,11100085,Labor," 5,000,000 ",12, 41.99 ," 517,394 ",2025-07-11,Closed,0,0
CUST0847,Male,50,Đà Nẵng,28251825,Labor," 10,000,000 ",3, 32.67 ," 3,516,458 ",2025-06-16,Closed,0,0
CUST0848,Male,42,Hồ Chí Minh,15402111,Student," 5,000,000 ",3, 31.43 ," 1,754,724 ",2025-08-04,Active,0,0
CUST0849,Male,23,Cần Thơ,16351019,Student," 3,000,000 ",6, 52.90 ," 579,916 ",2025-07-27,Closed,0,0
CUST0850,Male,44,Đà Nẵng,27622323,Office," 15,000,000 ",3, 43.74 ," 5,368,848 ",2025-03-07,Closed,0,0
CUST0851,Female,21,Hồ Chí Minh,23888666,Freelancer," 15,000,000 ",6, 59.72 ," 2,953,057 ",2025-03-18,Active,0,0
CUST0852,Male,51,Đà Nẵng,6834708,Labor," 3,000,000 ",9, 31.55 ," 378,667 ",2025-03-01,Active,0,0
CUST0853,Female,58,Hồ Chí Minh,27839289,Office," 15,000,000 ",3, 36.74 ," 5,309,243 ",2025-07-08,Closed,0,0
CUST0854,Male,45,Hà Nội,16797564,Labor," 20,000,000 ",12, 39.54 ," 2,044,786 ",2025-03-22,Active,0,0
CUST0855,Male,51,Đồng Nai,18231787,Office," 5,000,000 ",3, 30.13 ," 1,751,052 ",2025-02-05,Active,0,0
CUST0856,Female,47,Đồng Nai,16200300,Office," 20,000,000 ",3, 44.73 ," 7,169,728 ",2025-06-09,Active,0,0
CUST0857,Male,34,Đà Nẵng,19153228,Office," 10,000,000 ",6, 56.13 ," 1,949,901 ",2025-03-02,Active,0,0
CUST0858,Female,29,Hồ Chí Minh,24128148,Self-employed," 10,000,000 ",6, 49.63 ," 1,916,063 ",2025-02-28,Active,0,0
CUST0859,Male,25,Huế,24370304,Office," 5,000,000 ",9, 48.41 ," 673,512 ",2025-06-03,Active,0,0
CUST0860,Female,27,Đồng Nai,16464777,Student," 5,000,000 ",9, 37.01 ," 644,692 ",2025-02-27,Active,0,0
CUST0861,Male,40,Hải Phòng,14034319,Student," 10,000,000 ",6, 33.09 ," 1,831,165 ",2025-05-27,Overdue,15,0
CUST0862,Female,24,Hà Nội,6765446,Student," 10,000,000 ",12, 42.15 ," 1,035,600 ",2025-04-18,Active,0,0
CUST0863,Male,52,Hải Phòng,8445394,Freelancer," 3,000,000 ",6, 36.79 ," 555,001 ",2025-06-01,Active,0,0
CUST0864,Male,51,Hà Nội,19466913,Student," 3,000,000 ",3, 37.29 ," 1,062,783 ",2025-05-13,Active,0,0
CUST0865,Female,36,Đồng Nai,24135919,Student," 20,000,000 ",3, 44.81 ," 7,170,638 ",2025-07-11,Closed,0,0
CUST0866,Male,33,Hà Nội,27260611,Freelancer," 3,000,000 ",9, 33.01 ," 380,837 ",2025-05-06,Closed,0,0
CUST0867,Male,49,Hồ Chí Minh,27634454,Office," 10,000,000 ",6, 56.75 ," 1,953,143 ",2025-07-14,Active,0,0
CUST0868,Female,57,Đồng Nai,13245380,Office," 15,000,000 ",6, 43.82 ," 2,829,063 ",2025-03-04,Active,0,0
CUST0869,Male,45,Đồng Nai,7005989,Student," 5,000,000 ",6, 50.63 ," 960,625 ",2025-06-24,Closed,0,0
CUST0870,Male,52,Huế,20939008,Office," 15,000,000 ",9, 34.27 ," 1,913,578 ",2025-06-24,Active,0,0
CUST0871,Male,59,Hà Nội,11502510,Office," 3,000,000 ",3, 49.18 ," 1,083,063 ",2025-05-20,Closed,0,0
CUST0872,Female,20,Hà Nội,24613063,Office," 15,000,000 ",9, 50.93 ," 2,039,902 ",2025-04-15,Active,0,0
CUST0873,Female,50,Hải Phòng,5176837,Labor," 5,000,000 ",12, 36.58 ," 503,760 ",2025-03-07,Active,0,0
CUST0874,Female,60,Bình Dương,27032836,Student," 20,000,000 ",3, 56.48 ," 7,303,839 ",2025-07-10,Active,0,0
CUST0875,Female,58,Bình Dương,23418001,Student," 3,000,000 ",6, 57.97 ," 587,858 ",2025-06-15,Active,0,0
CUST0876,Female,28,Đồng Nai,8102799,Freelancer," 15,000,000 ",3, 57.15 ," 5,483,633 ",2025-03-04,Closed,0,0
CUST0877,Female,25,Đà Nẵng,27622226,Office," 10,000,000 ",9, 48.91 ," 1,349,581 ",2025-06-04,Active,0,0
CUST0878,Female,37,Hồ Chí Minh,24275783,Student," 3,000,000 ",6, 54.88 ," 583,012 ",2025-04-06,Active,0,0
CUST0879,Female,40,Đà Nẵng,16976562,Student," 15,000,000 ",3, 31.71 ," 5,266,547 ",2025-04-02,Active,0,0
CUST0880,Female,38,Hải Phòng,13833876,Labor," 20,000,000 ",9, 38.28 ," 2,591,486 ",2025-05-02,Active,0,0
CUST0881,Male,46,Hà Nội,29541877,Freelancer," 5,000,000 ",3, 37.87 ," 1,772,950 ",2025-03-23,Active,0,0
CUST0882,Female,47,Cần Thơ,6633146,Office," 5,000,000 ",12, 48.07 ," 532,941 ",2025-04-23,Active,0,0
CUST0883,Female,22,Bình Dương,4635029,Student," 20,000,000 ",12, 52.51 ," 2,177,772 ",2025-07-03,Active,0,0
CUST0884,Female,46,Bình Dương,7881155,Freelancer," 15,000,000 ",3, 52.60 ," 5,444,599 ",2025-04-24,Overdue,80,1
CUST0885,Male,59,Hà Nội,28824271,Self-employed," 15,000,000 ",3, 38.83 ," 5,327,017 ",2025-07-26,Closed,0,0
CUST0886,Female,54,Đồng Nai,11354978,Self-employed," 3,000,000 ",9, 42.68 ," 395,368 ",2025-03-04,Active,0,0
CUST0887,Male,41,Hà Nội,28115389,Self-employed," 10,000,000 ",6, 34.07 ," 1,836,146 ",2025-03-15,Overdue,39,1
CUST0888,Female,27,Hồ Chí Minh,24667029,Office," 3,000,000 ",6, 58.33 ," 588,424 ",2025-04-03,Active,0,0
CUST0889,Female,27,Hải Phòng,11306874,Office," 15,000,000 ",3, 58.29 ," 5,493,427 ",2025-03-21,Active,0,0
CUST0890,Male,20,Hồ Chí Minh,24365743,Labor," 15,000,000 ",9, 34.66 ," 1,916,489 ",2025-05-14,Active,0,0
CUST0891,Male,59,Cần Thơ,14002058,Self-employed," 5,000,000 ",3, 53.77 ," 1,818,209 ",2025-05-08,Active,0,0
CUST0892,Female,57,Hồ Chí Minh,7330277,Office," 3,000,000 ",12, 44.02 ," 313,535 ",2025-02-27,Active,0,0
CUST0893,Female,43,Hồ Chí Minh,18531714,Self-employed," 20,000,000 ",3, 43.72 ," 7,158,237 ",2025-05-31,Active,0,0
CUST0894,Male,34,Cần Thơ,23291734,Student," 15,000,000 ",3, 56.41 ," 5,477,278 ",2025-04-05,Active,0,0
CUST0895,Male,54,Đà Nẵng,4918694,Office," 5,000,000 ",12, 34.49 ," 498,544 ",2025-05-26,Active,0,0
CUST0896,Male,60,Bình Dương,17145279,Office," 15,000,000 ",12, 56.92 ," 1,667,971 ",2025-06-22,Closed,0,0
CUST0897,Female,20,Hồ Chí Minh,9505913,Office," 15,000,000 ",6, 36.37 ," 2,771,792 ",2025-07-10,Closed,0,0
CUST0898,Female,34,Hà Nội,7790798,Self-employed," 5,000,000 ",6, 58.38 ," 980,838 ",2025-05-08,Closed,0,0
CUST0899,Male,60,Bình Dương,25511408,Self-employed," 5,000,000 ",6, 48.41 ," 954,870 ",2025-03-05,Active,0,0
CUST0900,Male,36,Bình Dương,24650118,Student," 3,000,000 ",12, 34.15 ," 298,619 ",2025-03-21,Active,0,0
CUST0901,Female,49,Hà Nội,18049790,Labor," 5,000,000 ",6, 44.11 ," 943,767 ",2025-07-07,Active,0,0
CUST0902,Male,40,Đồng Nai,18331273,Freelancer," 20,000,000 ",9, 37.58 ," 2,584,473 ",2025-05-23,Active,0,0
CUST0903,Female,36,Hà Nội,10634620,Self-employed," 15,000,000 ",6, 31.32 ," 2,733,276 ",2025-08-03,Closed,0,0
CUST0904,Male,36,Cần Thơ,10421015,Freelancer," 3,000,000 ",6, 45.46 ," 568,348 ",2025-02-22,Closed,0,0
CUST0905,Female,55,Cần Thơ,16728127,Student," 10,000,000 ",3, 36.57 ," 3,538,532 ",2025-04-14,Active,0,0
CUST0906,Female,33,Hà Nội,10652404,Labor," 5,000,000 ",9, 46.89 ," 669,633 ",2025-06-07,Closed,0,0
CUST0907,Female,30,Bình Dương,27319334,Student," 3,000,000 ",6, 46.71 ," 570,284 ",2025-03-29,Active,0,0
CUST0908,Female,45,Cần Thơ,19392533,Self-employed," 10,000,000 ",9, 48.75 ," 1,348,762 ",2025-02-06,Closed,0,0
CUST0909,Female,43,Huế,6051137,Self-employed," 10,000,000 ",12, 31.00 ," 979,796 ",2025-03-27,Overdue,42,1
CUST0910,Female,26,Bình Dương,7153760,Student," 3,000,000 ",3, 38.85 ," 1,065,437 ",2025-03-04,Active,0,0
CUST0911,Female,28,Đồng Nai,17844322,Student," 10,000,000 ",3, 45.93 ," 3,591,693 ",2025-06-15,Active,0,0
CUST0912,Female,28,Bình Dương,11682599,Student," 5,000,000 ",6, 46.44 ," 949,776 ",2025-08-03,Active,0,0
CUST0913,Female,36,Cần Thơ,13557193,Freelancer," 5,000,000 ",3, 36.53 ," 1,769,153 ",2025-07-03,Active,0,0
CUST0914,Male,34,Bình Dương,27502580,Freelancer," 20,000,000 ",9, 56.10 ," 2,773,221 ",2025-04-13,Active,0,0
CUST0915,Female,58,Cần Thơ,27393789,Office," 3,000,000 ",3, 49.84 ," 1,084,193 ",2025-05-11,Active,0,0
CUST0916,Female,23,Huế,22646663,Office," 20,000,000 ",6, 41.57 ," 3,748,947 ",2025-07-14,Closed,0,0
CUST0917,Male,29,Bình Dương,19302735,Student," 3,000,000 ",3, 40.38 ," 1,068,042 ",2025-08-05,Closed,0,0
CUST0918,Male,30,Bình Dương,6120490,Freelancer," 3,000,000 ",3, 43.77 ," 1,073,820 ",2025-07-22,Active,0,0
CUST0919,Female,58,Hà Nội,25875868,Student," 15,000,000 ",3, 49.85 ," 5,421,051 ",2025-06-30,Closed,0,0
CUST0920,Female,43,Hải Phòng,29598278,Freelancer," 10,000,000 ",9, 56.12 ," 1,386,714 ",2025-05-22,Active,0,0
CUST0921,Male,38,Đà Nẵng,27331208,Freelancer," 3,000,000 ",9, 38.09 ," 388,437 ",2025-06-15,Active,0,0
CUST0922,Male,37,Đồng Nai,5005483,Freelancer," 10,000,000 ",6, 45.94 ," 1,896,971 ",2025-05-25,Active,0,0
CUST0923,Male,43,Hồ Chí Minh,12298384,Self-employed," 20,000,000 ",6, 31.95 ," 3,650,757 ",2025-08-03,Active,0,0
CUST0924,Male,36,Huế,8675060,Office," 15,000,000 ",3, 39.47 ," 5,332,464 ",2025-06-04,Closed,0,0
CUST0925,Male,37,Hải Phòng,27566888,Labor," 15,000,000 ",6, 45.09 ," 2,838,879 ",2025-05-02,Active,0,0
CUST0926,Male,42,Huế,9300058,Office," 3,000,000 ",3, 36.00 ," 1,060,591 ",2025-04-30,Active,0,0
CUST0927,Male,47,Bình Dương,12612925,Student," 5,000,000 ",9, 54.37 ," 688,828 ",2025-04-09,Closed,0,0
CUST0928,Male,28,Hải Phòng,14516685,Self-employed," 5,000,000 ",3, 49.60 ," 1,806,304 ",2025-07-31,Active,0,0
CUST0929,Female,26,Huế,14101733,Office," 20,000,000 ",3, 46.09 ," 7,185,209 ",2025-06-14,Active,0,0
CUST0930,Male,31,Cần Thơ,12592576,Office," 20,000,000 ",3, 42.29 ," 7,141,979 ",2025-03-19,Active,0,0
CUST0931,Female,24,Cần Thơ,26835477,Student," 20,000,000 ",6, 51.02 ," 3,846,553 ",2025-07-13,Closed,0,0
CUST0932,Female,22,Huế,6094741,Self-employed," 10,000,000 ",12, 37.65 ," 1,012,884 ",2025-07-16,Active,0,0
CUST0933,Male,33,Đà Nẵng,23340158,Office," 20,000,000 ",6, 58.96 ," 3,929,435 ",2025-02-14,Active,0,0
CUST0934,Female,52,Huế,18097171,Self-employed," 15,000,000 ",6, 43.18 ," 2,824,122 ",2025-08-01,Active,0,0
CUST0935,Female,50,Huế,16953490,Office," 10,000,000 ",3, 57.75 ," 3,659,191 ",2025-07-29,Active,0,0
CUST0936,Male,28,Bình Dương,28441850,Labor," 3,000,000 ",6, 52.88 ," 579,884 ",2025-02-23,Active,0,0
CUST0937,Female,54,Đồng Nai,12866278,Labor," 15,000,000 ",3, 37.22 ," 5,313,324 ",2025-03-13,Active,0,0
CUST0938,Male,36,Hà Nội,11922159,Self-employed," 3,000,000 ",9, 53.10 ," 411,330 ",2025-02-12,Closed,0,0
CUST0939,Female,37,Bình Dương,25757195,Self-employed," 20,000,000 ",12, 32.83 ," 1,977,688 ",2025-04-12,Active,0,0
CUST0940,Female,40,Đà Nẵng,19417755,Office," 5,000,000 ",9, 34.64 ," 638,779 ",2025-03-21,Active,0,0
CUST0941,Female,26,Hồ Chí Minh,19446402,Freelancer," 3,000,000 ",6, 39.08 ," 558,512 ",2025-07-22,Active,0,0
CUST0942,Female,45,Đà Nẵng,28110125,Self-employed," 5,000,000 ",12, 57.96 ," 558,731 ",2025-04-29,Active,0,0
CUST0943,Male,48,Huế,18325872,Office," 3,000,000 ",3, 44.26 ," 1,074,657 ",2025-04-10,Active,0,0
CUST0944,Female,22,Đồng Nai,13910320,Self-employed," 3,000,000 ",12, 48.45 ," 320,352 ",2025-07-06,Active,0,0
CUST0945,Female,23,Hải Phòng,10528568,Freelancer," 10,000,000 ",3, 36.87 ," 3,540,232 ",2025-08-02,Active,0,0
CUST0946,Female,55,Hồ Chí Minh,19129535,Labor," 3,000,000 ",12, 43.90 ," 313,351 ",2025-04-09,Closed,0,0
CUST0947,Male,25,Đồng Nai,20318469,Office," 20,000,000 ",12, 42.27 ," 2,072,420 ",2025-07-30,Active,0,0
CUST0948,Female,30,Bình Dương,8990645,Freelancer," 3,000,000 ",12, 39.53 ," 306,702 ",2025-04-11,Active,0,0
CUST0949,Male,33,Đồng Nai,22299766,Self-employed," 10,000,000 ",6, 39.25 ," 1,862,579 ",2025-04-24,Active,0,0
CUST0950,Male,58,Hải Phòng,24398953,Labor," 5,000,000 ",6, 40.48 ," 934,440 ",2025-06-17,Active,0,0
CUST0951,Male,40,Đà Nẵng,7507469,Office," 3,000,000 ",12, 45.13 ," 315,236 ",2025-05-21,Active,0,0
CUST0952,Male,46,Hải Phòng,27457356,Labor," 10,000,000 ",12, 46.46 ," 1,057,602 ",2025-07-03,Active,0,0
CUST0953,Female,43,Đồng Nai,25799556,Freelancer," 10,000,000 ",9, 50.45 ," 1,357,471 ",2025-07-12,Active,0,0
CUST0954,Female,20,Huế,10277929,Labor," 10,000,000 ",12, 59.27 ," 1,124,386 ",2025-02-20,Active,0,0
CUST0955,Male,32,Đà Nẵng,11992984,Labor," 3,000,000 ",6, 49.70 ," 574,927 ",2025-04-13,Active,0,0
CUST0956,Female,52,Đà Nẵng,22832135,Office," 5,000,000 ",6, 58.09 ," 980,078 ",2025-08-04,Overdue,82,1
CUST0957,Male,35,Bình Dương,17993156,Office," 5,000,000 ",3, 30.62 ," 1,752,436 ",2025-07-31,Closed,0,0
CUST0958,Female,21,Hồ Chí Minh,11190196,Freelancer," 5,000,000 ",6, 43.76 ," 942,866 ",2025-02-21,Active,0,0
CUST0959,Male,39,Hồ Chí Minh,20571681,Labor," 10,000,000 ",9, 39.17 ," 1,300,209 ",2025-04-01,Active,0,0
CUST0960,Male,44,Cần Thơ,29564787,Office," 5,000,000 ",3, 57.73 ," 1,829,538 ",2025-02-06,Active,0,0
CUST0961,Male,60,Cần Thơ,17278152,Office," 15,000,000 ",3, 56.73 ," 5,480,026 ",2025-04-21,Overdue,19,0
CUST0962,Male,20,Đồng Nai,26522288,Office," 15,000,000 ",3, 51.95 ," 5,439,030 ",2025-03-02,Closed,0,0
CUST0963,Female,39,Hải Phòng,29657050,Freelancer," 10,000,000 ",12, 32.19 ," 985,675 ",2025-03-24,Active,0,0
CUST0964,Male,58,Hồ Chí Minh,23210942,Self-employed," 15,000,000 ",3, 39.32 ," 5,331,187 ",2025-07-03,Active,0,0
CUST0965,Female,59,Huế,27029669,Self-employed," 20,000,000 ",12, 41.08 ," 2,060,351 ",2025-06-19,Overdue,39,1
CUST0966,Male,56,Đồng Nai,4634072,Freelancer," 5,000,000 ",6, 35.52 ," 921,764 ",2025-03-23,Active,0,0
CUST0967,Female,53,Đồng Nai,7573366,Self-employed," 10,000,000 ",12, 44.09 ," 1,045,474 ",2025-05-27,Overdue,50,1
CUST0968,Male,53,Hải Phòng,9383416,Student," 5,000,000 ",3, 41.23 ," 1,782,483 ",2025-03-14,Active,0,0
CUST0969,Male,52,Bình Dương,19568271,Student," 3,000,000 ",9, 32.40 ," 379,930 ",2025-04-18,Overdue,86,1
CUST0970,Male,46,Hà Nội,23086845,Office," 15,000,000 ",3, 53.72 ," 5,454,199 ",2025-05-12,Closed,0,0
CUST0971,Male,34,Đồng Nai,4759698,Student," 15,000,000 ",3, 31.19 ," 5,262,139 ",2025-08-02,Closed,0,0
CUST0972,Male,47,Hải Phòng,25783478,Student," 3,000,000 ",9, 51.27 ," 408,504 ",2025-02-18,Active,0,0
CUST0973,Male,35,Đồng Nai,5486587,Office," 15,000,000 ",3, 42.02 ," 5,354,183 ",2025-03-06,Active,0,0
CUST0974,Male,54,Đồng Nai,29725378,Labor," 3,000,000 ",3, 48.52 ," 1,081,934 ",2025-03-15,Active,0,0
CUST0975,Female,42,Đồng Nai,20861642,Labor," 5,000,000 ",12, 48.12 ," 533,070 ",2025-08-04,Active,0,0
CUST0976,Female,25,Huế,13431446,Self-employed," 20,000,000 ",3, 33.03 ," 7,036,987 ",2025-06-11,Overdue,28,0
CUST0977,Female,50,Bình Dương,12512516,Student," 15,000,000 ",3, 39.55 ," 5,333,145 ",2025-05-31,Active,0,0
CUST0978,Female,58,Huế,16294654,Office," 20,000,000 ",3, 58.14 ," 7,322,850 ",2025-05-01,Active,0,0
CUST0979,Female,53,Hồ Chí Minh,7453400,Labor," 10,000,000 ",12, 42.90 ," 1,039,412 ",2025-04-12,Active,0,0
CUST0980,Male,41,Đà Nẵng,16491579,Self-employed," 5,000,000 ",12, 34.11 ," 497,599 ",2025-04-24,Closed,0,0
CUST0981,Male,29,Bình Dương,13527018,Labor," 3,000,000 ",9, 52.82 ," 410,897 ",2025-02-05,Closed,0,0
CUST0982,Female,52,Hải Phòng,20203648,Student," 20,000,000 ",12, 56.54 ," 2,219,962 ",2025-04-05,Active,0,0
CUST0983,Female,24,Hà Nội,22102874,Office," 10,000,000 ",6, 41.92 ," 1,876,271 ",2025-03-10,Active,0,0
CUST0984,Female,39,Hải Phòng,5025639,Freelancer," 20,000,000 ",12, 44.03 ," 2,090,337 ",2025-02-14,Overdue,67,1
CUST0985,Male,32,Cần Thơ,5487183,Self-employed," 10,000,000 ",12, 49.90 ," 1,075,333 ",2025-05-31,Closed,0,0
CUST0986,Male,25,Hà Nội,20214796,Freelancer," 3,000,000 ",3, 32.79 ," 1,055,141 ",2025-06-23,Active,0,0
CUST0987,Male,52,Hải Phòng,26144498,Freelancer," 5,000,000 ",12, 42.58 ," 518,892 ",2025-06-04,Active,0,0
CUST0988,Female,36,Đà Nẵng,22465639,Labor," 5,000,000 ",9, 38.22 ," 647,721 ",2025-04-28,Active,0,0
CUST0989,Male,40,Đồng Nai,20691637,Freelancer," 20,000,000 ",6, 38.51 ," 3,717,585 ",2025-05-18,Active,0,0
CUST0990,Male,53,Cần Thơ,14534789,Labor," 10,000,000 ",3, 41.67 ," 3,567,466 ",2025-04-27,Active,0,0
CUST0991,Male,43,Hà Nội,18468056,Office," 3,000,000 ",9, 31.36 ," 378,385 ",2025-04-30,Active,0,0
CUST0992,Female,38,Đồng Nai,21362595,Student," 3,000,000 ",12, 37.72 ," 303,970 ",2025-06-03,Active,0,0
CUST0993,Male,32,Hồ Chí Minh,15945363,Labor," 3,000,000 ",9, 47.07 ," 402,055 ",2025-04-08,Active,0,0
CUST0994,Female,42,Hà Nội,18996115,Student," 15,000,000 ",3, 45.88 ," 5,387,113 ",2025-05-30,Active,0,0
CUST0995,Male,51,Cần Thơ,8001308,Office," 20,000,000 ",3, 51.63 ," 7,248,386 ",2025-05-20,Active,0,0
CUST0996,Male,41,Đồng Nai,16845697,Freelancer," 5,000,000 ",9, 51.20 ," 680,660 ",2025-04-04,Closed,0,0
CUST0997,Male,54,Huế,14595056,Labor," 10,000,000 ",6, 52.90 ," 1,933,053 ",2025-03-03,Active,0,0
CUST0998,Female,26,Hồ Chí Minh,16129614,Self-employed," 20,000,000 ",3, 37.82 ," 7,091,234 ",2025-05-14,Closed,0,0
CUST0999,Male,35,Đà Nẵng,5446960,Self-employed," 10,000,000 ",3, 43.38 ," 3,577,185 ",2025-04-10,Active,0,0
CUST1000,Female,49,Huế,15975296,Student," 10,000,000 ",6, 59.93 ," 1,969,807 ",2025-02-11,Active,0,0
